student_id,student_name,age,gender,country,course_id,course_name,category,price_inr,enrollment_date,device_used,payment_method,time_spent_hours,completion_pct,completion_status,certificate_issued,num_quizzes_taken,quiz_avg_score,rating,dropout_flag,last_login_date
STU00306,Emma Reed,19.0,Female,Singapore,CRS158,Digital Marketing Masterclass Bootcamp,Digital Marketing,1704.63,2025-05-03,Desktop,Credit Card,19.1,70.7,In Progress,No,5,69.1,2.9,No,2026-04-11
STU01130,Angelica Vincent,38.0,Other,India,CRS111,Web Development Masterclass Bootcamp,Web Development,2270.08,2025-06-14,Mobile,UPI,7.9,53.5,In Progress,No,8,76.3,4.4,No,2026-09-04
STU01007,Eric Rodriguez,18.0,Male,India,CRS177,Data Science Masterclass Intermediate,data science,5938.6,2025-11-07,Mobile,Debit Card,0.5,0.0,Not Started,No,0,,,No,2026-09-02
STU00377,Mary Robinson,33.0,Female,USA,CRS122,IT & Software Masterclass Bootcamp,IT and Software,4210.89,2025-12-27,Mobile,Wallet,14.9,70.4,In Progress,No,4,83.1,3.9,No,2026-04-30
STU00302,Danielle Wilson,29.0,Male,Germany,CRS173,Digital Marketing Masterclass Intermediate,digital marketing,2500.1,2025-12-17,Desktop,Net Banking,17.1,76.0,In Progress,No,3,81.4,4.9,No,2026-04-05
STU01166,Aaron Rodgers,27.0,Male,UK,CRS188,Data Science Masterclass Beginner,data science,3607.3,2025-06-02,Desktop,Net Banking,8.6,59.3,In Progress,No,8,63.1,3.9,No,2026-01-04
STU00214,Cindy Hayes,24.0,Other,Australia,CRS124,IT & Software Masterclass Advanced,IT & Software,4857.35,2026-02-18,Desktop,UPI,,66.8,In Progress,No,2,68.0,4.4,No,2026-07-31
STU00656,Mark Smith,32.0,Other,India,CRS123,Web Development Masterclass Beginner,Web Development,3512.57,2025-11-26,Desktop,Wallet,5.5,44.4,In Progress,No,1,61.5,3.7,No,2026-05-31
STU00792,John Mendez,25.0,Male,India,CRS160,Personal Development Masterclass Advanced,Personal Development,1306.28,2025-10-22,Mobile,UPI,28.8,88.5,In Progress,No,6,77.9,4.3,No,2025-12-10
STU00363,Casey Gillespie,19.0,Female,Nigeria,CRS120,Data Science Masterclass Advanced,Data Science,4090.17,2026-07-04,Mobile,Debit Card,9.2,46.8,In Progress,No,3,88.8,3.3,No,2026-07-17
STU01211,Michelle Richardson,30.0,Other,Nigeria,CRS169,Web Development Masterclass Intermediate,Web Development,4826.64,2025-05-09,Mobile,,10.2,42.8,In Progress,No,2,65.4,2.5,No,2025-08-23
STU01351,David Robinson,25.0,Other,India,CRS153,Personal Development Masterclass Intermediate,Personal Development,1867.52,2025-08-14,Mobile,Debit Card,25.0,93.4,In Progress,No,11,68.7,4.8,No,2025-10-29
STU00102,Jamie Walton,26.0,Female,UAE,CRS197,Personal Development Masterclass Beginner,Personal Development,596.31,2025-07-06,Desktop,Net Banking,2.5,22.6,In Progress,No,1,61.7,3.1,Yes,2025-11-26
STU00021,Kimberly Adams,26.0,Other,India,CRS131,Cloud Computing Masterclass Intermediate,cloud computing,6833.27,2025-03-24,Tablet,Wallet,,84.7,In Progress,No,8,91.3,4.3,No,2026-04-19
STU00023,Cassandra Gaines,23.0,Other,India,CRS168,Data Science Masterclass Bootcamp,DataScience,3595.19,2026-06-14,Desktop,Debit Card,10.6,48.7,In Progress,No,0,,2.8,No,2026-07-09
STU01294,Luke Solomon,27.0,Male,Nigeria,CRS191,Cloud Computing Masterclass Bootcamp,cloud computing,3693.72,2025-06-02,Tablet,Debit Card,4.7,17.3,In Progress,No,0,,3.0,No,2025-10-17
STU00681,Sherry Davis,25.0,Female,India,CRS197,Data Science Masterclass Advanced,DataScience,4144.66,2025-09-19,Mobile,Wallet,7.6,42.4,In Progress,No,0,,2.7,No,2026-02-25
STU00237,Robert Montgomery,26.0,Male,Philippines,CRS128,IT & Software Masterclass Beginner,IT & Software,3490.16,2025-05-17,Mobile,Debit Card,26.9,90.0,In Progress,No,4,87.4,4.4,No,2025-05-27
STU00822,Wendy Rhodes,36.0,Other,India,CRS182,Graphic Design Masterclass Beginner,graphic design,1181.14,2025-05-18,Desktop,Wallet,12.6,44.8,In Progress,No,5,52.2,3.1,No,2025-06-19
STU01367,Randy Sanchez,17.0,Female,UK,CRS120,Graphic Design Masterclass Intermediate,Graphic Design,2782.75,2026-05-31,Mobile,Wallet,15.4,85.7,In Progress,No,3,71.1,4.3,No,2026-07-18
STU00172,Charles Schmidt,28.0,Other,UK,CRS149,IT & Software Masterclass Beginner,IT and Software,2249.65,2026-05-04,Desktop,Wallet,7.5,40.1,In Progress,No,4,88.8,3.5,No,2026-06-13
STU01013,Angel Meyer,28.0,Female,Philippines,CRS115,Data Science Masterclass Beginner,data science,5200.9,2026-01-20,Mobile,Credit Card,12.2,64.7,In Progress,No,7,69.8,5.0,No,2026-02-09
STU01252,Timothy Patel,17.0,Other,Nigeria,CRS194,Data Science Masterclass Beginner,DataScience,3383.72,2026-07-29,Tablet,Net Banking,10.8,54.0,In Progress,No,2,67.5,4.6,No,2026-09-04
STU00719,Paul Martin,33.0,Male,India,CRS175,Web Development Masterclass Intermediate,Web Development ,2381.7,2025-06-02,Tablet,Wallet,20.8,100.0,Completed,Yes,3,78.7,5.0,No,2026-04-15
STU00907,Mrs. Heather Edwards DVM,28.0,Other,Nigeria,CRS125,Business & Finance Masterclass Bootcamp,Business and Finance,3841.85,2025-09-09,Desktop,Credit Card,5.3,6.2,Not Started,No,0,,,No,2025-11-07
STU01109,Timothy Williams,26.0,Other,Germany,CRS188,Cloud Computing Masterclass Bootcamp,cloud computing,5990.91,2026-03-13,Mobile,Net Banking,14.6,54.6,In Progress,No,3,67.7,3.3,No,2026-06-25
STU00765,Lawrence Wilkinson,,Other,Germany,CRS118,Business & Finance Masterclass Bootcamp,Business & Finance,1313.45,2025-08-23,Mobile,Debit Card,5.9,16.3,In Progress,No,0,,2.5,No,2026-03-26
STU01440,Roberto Foster,29.0,Other,India,CRS125,Digital Marketing Masterclass Intermediate,digital marketing,2771.0,2026-03-19,Tablet,Wallet,3.0,5.8,Not Started,No,0,,,No,2026-04-26
STU00717,Paul Skinner,38.0,Female,India,CRS111,IT & Software Masterclass Bootcamp,IT & Software,3762.23,2026-01-08,Mobile,UPI,2.9,29.1,In Progress,No,0,,3.3,Yes,2026-06-25
STU01011,Nathaniel Stevens,34.0,Male,Philippines,CRS170,Personal Development Masterclass Bootcamp,Personal Development,1296.5,2026-07-16,Mobile,UPI,27.9,100.0,Completed,Yes,8,88.7,3.9,No,2026-08-28
STU00603,Ryan Parker,15.0,Other,Australia,CRS153,Data Science Masterclass Bootcamp,DataScience,2705.43,2025-06-15,Desktop,Debit Card,25.1,88.2,In Progress,No,6,100.0,5.0,No,2025-10-27
STU00510,Breanna Ayala,32.0,Other,UAE,CRS107,Business & Finance Masterclass Advanced,Business & Finance,3643.75,2025-05-10,Mobile,Credit Card,7.3,42.4,In Progress,No,3,68.5,3.3,No,2025-10-12
STU01069,Michael Wells,27.0,Male,Singapore,CRS142,Web Development Masterclass Advanced,web dev,1205.07,2026-04-12,Desktop,Debit Card,4.1,12.7,In Progress,No,0,,4.0,No,2026-07-05
STU00368,Norman Gibbs,22.0,Other,India,CRS150,Graphic Design Masterclass Intermediate,graphic design,1343.47,2025-11-11,Mobile,Credit Card,5.2,10.6,In Progress,No,1,89.5,2.3,No,2026-01-30
STU00599,Michael Bowen,15.0,Male,India,CRS167,Business & Finance Masterclass Bootcamp,Business & Finance,1650.44,2025-05-10,Desktop,UPI,3.3,5.1,Not Started,No,0,,,No,2025-08-19
STU00702,Joseph Park,23.0,Male,India,CRS114,Web Development Masterclass Bootcamp,web dev,3503.62,2026-05-22,Tablet,Credit Card,,42.1,In Progress,No,1,83.0,3.5,No,2026-09-13
STU00300,Keith Jacobs,15.0,Other,India,CRS137,Data Science Masterclass Advanced,Data  Science,4268.08,2026-04-25,Mobile,UPI,10.2,72.8,In Progress,No,1,54.6,5.0,No,2026-06-17
STU01209,Alexis Robinson,40.0,Male,,CRS169,Web Development Masterclass Beginner,Web Dev,1335.56,2026-01-07,Mobile,Credit Card,43.3,100.0,Completed,Yes,8,80.5,4.7,No,2026-02-01
STU00049,James Powers,27.0,Female,Canada,CRS136,Cloud Computing Masterclass Bootcamp,cloud computing,5451.97,2025-07-02,Mobile,Debit Card,0.7,8.0,Not Started,No,0,,,No,2026-05-15
STU00479,Ms. Katherine Taylor MD,25.0,Male,India,CRS119,Personal Development Masterclass Bootcamp,Personal Development,1003.11,2026-03-12,Mobile,Wallet,10.4,62.7,In Progress,No,3,66.6,5.0,No,2026-07-12
STU00260,Christopher Lewis,15.0,Other,India,CRS142,Cloud Computing Masterclass Beginner,Cloud Computing,2280.88,2025-10-23,Mobile,Net Banking,17.5,99.9,Completed,Yes,6,91.5,3.9,No,2026-02-19
STU00148,Jordan Edwards,23.0,Other,India,CRS198,Graphic Design Masterclass Intermediate,graphic design,1114.69,2026-07-20,Desktop,Credit Card,7.6,19.9,In Progress,No,4,79.9,3.1,No,2026-09-06
STU00135,Matthew Moore,36.0,Female,UK,CRS178,IT & Software Masterclass Beginner,IT & Software,5402.44,2026-07-21,Desktop,Wallet,21.0,100.0,Completed,Yes,8,77.7,4.4,No,2026-08-02
STU00655,Mike Maxwell,,Male,Canada,CRS127,Graphic Design Masterclass Beginner,Graphic Design,2235.32,2026-06-30,Mobile,Wallet,5.7,27.0,In Progress,No,2,54.9,4.0,No,2026-08-05
STU01343,Tracey Ruiz,15.0,Female,Canada,CRS122,Business & Finance Masterclass Bootcamp,Business and Finance,1936.28,2025-06-12,Desktop,Credit Card,6.7,21.3,In Progress,No,2,77.0,2.7,No,2025-08-21
STU00983,Sara Evans,41.0,Male,Nigeria,CRS143,Web Development Masterclass Advanced,Web Development ,1585.98,2025-04-06,Desktop,Wallet,9.3,33.8,In Progress,No,3,54.9,2.5,No,2026-07-02
STU00379,Amy Kelley,36.0,Female,Singapore,CRS162,Data Science Masterclass Bootcamp,Data Science,5456.76,2026-03-17,Mobile,UPI,6.2,30.1,In Progress,No,1,71.9,3.6,No,2026-03-31
STU00847,Dr. Steve James,24.0,Female,UK,CRS162,Personal Development Masterclass Bootcamp,Personal Development,1418.25,2025-09-18,Desktop,Net Banking,10.9,50.6,In Progress,No,1,64.7,4.4,No,2026-05-21
STU01159,John Arellano,22.0,Male,Germany,CRS103,Digital Marketing Masterclass Bootcamp,digital marketing,977.14,2026-05-01,Mobile,Net Banking,8.0,32.8,In Progress,No,0,,3.2,No,2026-05-25
STU00194,Elizabeth Vasquez,15.0,Male,Canada,CRS121,Graphic Design Masterclass Advanced,Graphic Design,1962.26,2025-10-16,Desktop,Credit Card,22.1,92.1,In Progress,No,5,100.0,4.4,No,2025-12-02
STU00408,Autumn Key,19.0,Other,India,CRS184,Business & Finance Masterclass Bootcamp,Business & Finance,3909.46,2025-03-26,Desktop,Credit Card,13.0,58.8,In Progress,No,5,52.1,4.1,No,2026-08-15
STU01297,Anthony Cook,27.0,Male,India,CRS139,IT & Software Masterclass Beginner,IT and Software,1569.18,2026-04-03,Desktop,,4.0,16.2,In Progress,No,1,54.7,2.8,No,2026-05-16
STU00665,Darryl Acosta,27.0,Other,UAE,CRS137,Web Development Masterclass Advanced,web dev,3870.41,2026-07-22,Mobile,Net Banking,4.5,17.8,In Progress,No,2,73.1,2.2,No,2026-09-13
STU00031,Joseph Martinez,28.0,Female,India,CRS196,Graphic Design Masterclass Advanced,Graphic Design,1369.85,2026-08-15,Desktop,Net Banking,6.1,33.9,In Progress,No,5,78.4,3.1,No,2026-09-06
STU00004,Rhonda Smith,33.0,Female,India,CRS177,Digital Marketing Masterclass Intermediate,digital marketing,1014.88,2025-12-25,Mobile,UPI,6.0,51.1,In Progress,No,1,72.5,4.0,No,2026-02-21
STU00137,Michele Gibson,35.0,Male,Germany,CRS127,Personal Development Masterclass Beginner,Personal Development,728.04,2025-08-16,Tablet,Credit Card,5.6,31.6,In Progress,No,0,,3.1,No,2025-11-16
STU00577,Sierra Vasquez MD,30.0,Other,UK,CRS167,Graphic Design Masterclass Intermediate,Graphic Design,1562.96,2026-01-04,Desktop,Debit Card,25.9,100.0,Completed,Yes,5,81.7,5.0,No,2026-02-21
STU00737,Tina Fleming,40.0,Other,UK,CRS167,Digital Marketing Masterclass Intermediate,Digital Marketing,1929.08,2026-06-29,Mobile,Wallet,9.1,48.8,In Progress,No,5,71.8,3.5,No,2026-08-17
STU00393,Alexis Harris,33.0,Other,UK,CRS121,IT & Software Masterclass Intermediate,IT & Software,4733.07,2025-10-21,Desktop,UPI,8.5,38.5,In Progress,No,2,87.6,3.8,No,2026-07-02
STU00116,Stephen Sanchez,19.0,Other,India,CRS138,Data Science Masterclass Advanced,DataScience,2408.34,2026-06-02,Mobile,Net Banking,12.3,71.4,In Progress,No,10,81.7,4.3,No,2026-08-30
STU01381,Brandon Arnold,32.0,Female,Canada,CRS164,Graphic Design Masterclass Intermediate,Graphic Design,2282.61,2025-05-23,Mobile,Credit Card,6.9,54.8,In Progress,No,5,84.3,4.5,No,2026-09-14
STU01338,Heather Nunez,24.0,Male,India,CRS101,Personal Development Masterclass Beginner,Personal Development,715.13,2025-11-25,Desktop,Net Banking,10.7,66.8,In Progress,No,8,85.7,4.2,No,2026-05-27
STU01067,Martin Campos,20.0,Male,USA,CRS191,Personal Development Masterclass Bootcamp,Personal Development,1401.96,2025-07-06,Mobile,,6.5,39.5,In Progress,No,4,49.6,2.8,No,2026-05-24
STU00801,Dawn Wyatt,21.0,Female,Nigeria,CRS142,Data Science Masterclass Intermediate,Data Science,3996.63,2025-09-22,Mobile,Net Banking,28.8,84.6,In Progress,No,6,76.5,4.4,No,2025-11-16
STU01377,Tami Graves,27.0,Female,USA,CRS179,Digital Marketing Masterclass Beginner,Digital Marketing,1909.13,2025-03-23,Mobile,Wallet,11.8,66.6,In Progress,No,6,68.5,3.6,No,2025-08-22
STU00837,Jacqueline Dickerson,28.0,Male,USA,CRS107,Digital Marketing Masterclass Bootcamp,digital marketing,2736.29,2025-12-01,Mobile,Debit Card,5.1,27.9,In Progress,No,2,84.0,3.4,No,2026-01-31
STU00078,Elizabeth Kelley,41.0,Other,UAE,CRS156,Business & Finance Masterclass Intermediate,Business and Finance,3489.23,2026-03-04,Mobile,Credit Card,16.7,100.0,Completed,Yes,6,100.0,4.8,No,2026-08-29
STU00279,Brian Stein,35.0,Other,USA,CRS146,Cloud Computing Masterclass Bootcamp,Cloud Computing,6489.6,2025-10-22,Mobile,Net Banking,7.7,45.4,In Progress,No,5,88.0,3.2,No,2026-07-11
STU01332,Clarence Long,21.0,Male,India,CRS136,Web Development Masterclass Bootcamp,Web Development ,3074.4,2025-05-16,Tablet,Net Banking,22.2,93.1,In Progress,No,8,74.4,5.0,No,2026-04-05
STU00760,Manuel Mccullough,27.0,Female,Philippines,CRS168,Digital Marketing Masterclass Advanced,Digital Marketing,2996.96,2025-05-24,Mobile,Credit Card,17.4,92.7,In Progress,No,1,72.8,2.6,No,2026-04-04
STU00863,Hailey Harrison,35.0,Male,India,CRS196,Web Development Masterclass Beginner,Web Development ,3244.7,2025-03-19,Desktop,Debit Card,5.1,28.1,In Progress,No,4,60.0,3.0,No,2026-06-08
STU01269,Sherry Giles,21.0,Other,USA,CRS128,Cloud Computing Masterclass Bootcamp,Cloud Computing,6665.07,2025-10-24,Mobile,Net Banking,17.1,80.4,In Progress,No,9,81.2,4.2,No,2026-06-05
STU00836,Louis Diaz,28.0,Male,Australia,CRS140,Data Science Masterclass Bootcamp,DataScience,3455.73,2025-12-27,Desktop,Wallet,17.5,99.8,Completed,Yes,6,78.4,5.0,No,2026-02-27
STU01249,Joshua Gonzalez,23.0,Female,India,CRS191,Graphic Design Masterclass Intermediate,graphic design,1994.35,2025-08-22,Mobile,UPI,11.2,69.1,In Progress,No,7,72.9,4.5,No,2026-07-03
STU00879,Frank Soto,23.0,Other,India,CRS166,Web Development Masterclass Intermediate,Web Dev,1221.74,2025-11-18,Mobile,Wallet,15.2,94.0,In Progress,No,5,81.8,4.8,No,2026-06-13
STU00806,Joshua Terry,,Female,Canada,CRS162,Personal Development Masterclass Bootcamp,Personal Development,1209.19,2025-07-07,Tablet,Debit Card,17.4,70.2,In Progress,No,2,63.9,4.6,No,2025-12-29
STU00641,Shannon Green,25.0,Female,UK,CRS160,Business & Finance Masterclass Beginner,Business and Finance,2943.51,2025-04-21,Mobile,Net Banking,4.3,16.8,In Progress,No,3,74.3,2.9,No,2026-09-12
STU01179,Sean Hatfield,15.0,Female,India,CRS117,Data Science Masterclass Bootcamp,Data  Science,3979.25,2025-05-02,Mobile,Credit Card,5.3,14.3,In Progress,No,1,69.0,4.1,No,2025-08-14
STU00082,Megan Walker,26.0,Other,India,CRS120,Web Development Masterclass Intermediate,Web Development,3815.93,2025-09-08,Desktop,Debit Card,30.9,100.0,Completed,Yes,7,78.3,4.5,No,2026-07-11
STU01050,Laura Bradford,27.0,Other,UK,CRS196,Personal Development Masterclass Bootcamp,Personal Development,1306.0,2025-09-18,Mobile,Credit Card,8.0,40.7,In Progress,No,5,78.5,3.8,No,2025-11-24
STU00017,Stephanie Ross,24.0,Male,Canada,CRS177,Web Development Masterclass Intermediate,Web Development ,4609.42,2026-01-03,Tablet,Debit Card,102.0,25.0,In Progress,No,4,84.3,3.0,No,2026-03-11
STU00203,Charles Lester,26.0,Female,UK,CRS133,Cloud Computing Masterclass Bootcamp,cloud computing,4417.04,2025-07-08,Desktop,Net Banking,12.1,55.6,In Progress,No,3,50.5,5.0,No,2026-07-23
STU01038,Kenneth Gonzalez,30.0,Other,Germany,CRS181,Cloud Computing Masterclass Beginner,Cloud Computing,5116.29,2025-06-04,Desktop,Debit Card,14.9,100.0,Completed,Yes,6,87.9,4.4,No,2026-02-09
STU01028,Bethany Garcia,24.0,Male,India,CRS119,Personal Development Masterclass Advanced,Personal Development,820.02,2025-06-15,Mobile,Credit Card,4.6,19.8,In Progress,No,1,72.2,4.2,No,2026-06-03
STU00141,Michael Lyons,15.0,Male,USA,CRS127,Business & Finance Masterclass Beginner,Business & Finance,1779.44,2026-01-07,Desktop,Credit Card,6.3,29.0,In Progress,No,1,58.9,3.4,No,2026-03-21
STU00569,Kari Durham,16.0,Male,,CRS159,Business & Finance Masterclass Intermediate,Business & Finance,3634.76,2026-04-27,Desktop,Wallet,17.2,74.6,In Progress,No,7,93.0,4.5,No,2026-06-17
STU01188,Barbara Hunt,41.0,Male,India,CRS112,Data Science Masterclass Beginner,Data  Science,4145.7,2026-02-06,Tablet,Credit Card,10.3,51.0,In Progress,No,3,55.1,3.3,No,2026-05-23
STU01326,Michael Moore,32.0,Other,India,CRS151,Data Science Masterclass Intermediate,Data Science,3719.82,2025-09-11,Mobile,UPI,6.7,35.1,In Progress,No,1,67.6,3.5,No,2026-03-02
STU00675,Michael Meadows,28.0,Other,India,CRS162,Cloud Computing Masterclass Intermediate,Cloud Computing,2986.57,2026-07-14,Mobile,Wallet,21.9,100.0,Completed,Yes,3,63.5,4.3,No,2026-08-04
STU01086,Susan Baldwin,31.0,Other,Canada,CRS147,Cloud Computing Masterclass Advanced,cloud computing,2821.08,2026-04-20,Desktop,Debit Card,3.4,23.7,In Progress,No,1,72.7,3.8,No,2026-05-22
STU00561,Alison Brown,40.0,Female,Australia,CRS173,Graphic Design Masterclass Bootcamp,Graphic Design,2175.52,2026-01-14,Mobile,UPI,13.9,33.0,In Progress,No,3,80.5,3.2,No,2026-03-18
STU00620,Lee Steele,15.0,Male,Germany,CRS139,Personal Development Masterclass Bootcamp,Personal Development,916.14,2025-04-07,Desktop,Net Banking,10.0,59.5,In Progress,No,7,81.6,5.0,No,2025-08-30
STU00163,Samantha Pollard,27.0,Female,UK,CRS177,Cloud Computing Masterclass Advanced,Cloud Computing,4800.84,2026-05-12,Mobile,Debit Card,2.1,8.3,Not Started,No,1,53.3,,No,2026-06-30
STU00114,Debra Morton,26.0,Other,USA,CRS115,Graphic Design Masterclass Bootcamp,graphic design,2661.14,2025-10-30,Desktop,Credit Card,3.9,12.0,In Progress,No,0,,3.2,No,2026-06-24
STU01207,Teresa Rush,26.0,Female,India,CRS126,Personal Development Masterclass Beginner,Personal Development,1338.59,2025-09-16,Desktop,Wallet,5.6,27.5,In Progress,No,3,91.3,2.4,No,2025-10-19
STU00535,Scott Sanchez,29.0,Male,UAE,CRS155,Graphic Design Masterclass Advanced,graphic design,1220.41,2025-07-15,Mobile,Credit Card,14.4,62.9,In Progress,No,4,71.5,3.7,No,2026-02-18
STU00208,Amanda Logan,15.0,Male,USA,CRS165,IT & Software Masterclass Advanced,IT and Software,1764.04,2025-05-14,Desktop,UPI,1.9,10.9,In Progress,No,1,65.6,3.2,Yes,2026-01-16
STU01348,Kelsey Henderson,33.0,Male,India,CRS114,Personal Development Masterclass Bootcamp,Personal Development,1137.6,2026-05-15,Desktop,Credit Card,19.2,95.8,Completed,Yes,4,75.2,3.5,No,2026-07-15
STU01399,Steven Small,27.0,Other,UK,CRS149,IT & Software Masterclass Bootcamp,IT and Software,5296.39,2025-05-31,Tablet,Credit Card,7.2,18.8,In Progress,No,2,51.4,3.5,No,2026-03-07
STU01260,Tracey Tucker,24.0,Female,UAE,CRS173,Graphic Design Masterclass Beginner,graphic design,1977.42,2026-02-22,Mobile,Debit Card,4.8,32.3,In Progress,No,2,75.2,3.7,No,2026-03-30
STU01286,Stacey Walker,20.0,Male,UAE,CRS151,Web Development Masterclass Intermediate,Web Development ,3635.39,2025-06-21,Mobile,Debit Card,2.7,8.4,Not Started,No,1,68.9,,No,2026-07-23
STU00044,Kimberly Adkins,41.0,Male,UK,CRS114,Business & Finance Masterclass Beginner,Business and Finance,3316.96,2025-08-19,Mobile,UPI,22.2,100.0,Completed,Yes,4,92.7,5.0,No,2026-09-05
STU00019,Jennifer Brown,34.0,Male,India,CRS128,Web Development Masterclass Intermediate,Web Development,2052.22,2025-05-14,Mobile,Wallet,24.2,94.0,In Progress,No,7,70.2,4.9,No,2026-03-18
STU00785,Amy Scott,23.0,Other,Canada,CRS125,Data Science Masterclass Beginner,Data  Science,2908.61,2026-02-07,Desktop,Credit Card,10.1,49.9,In Progress,No,2,99.5,2.5,No,2026-02-15
STU01278,Sherri Wilkins,27.0,Other,India,CRS136,Data Science Masterclass Beginner,Data  Science,4855.88,2025-10-18,Mobile,Net Banking,14.9,51.2,In Progress,No,4,89.6,3.5,No,2026-07-26
STU00455,Michael Fuentes,27.0,Other,India,CRS181,Cloud Computing Masterclass Intermediate,Cloud Computing,4988.41,2026-03-20,Desktop,Wallet,,0.0,Not Started,No,0,,,No,2026-06-07
STU00563,Christopher Berry,15.0,Other,Canada,CRS134,Personal Development Masterclass Intermediate,Personal Development,1154.07,2025-09-06,Desktop,Debit Card,16.5,74.0,In Progress,No,2,74.0,4.6,No,2025-09-22
STU00431,Timothy Edwards,28.0,Other,USA,CRS116,Data Science Masterclass Bootcamp,Data Science,3447.78,2026-06-26,Mobile,Debit Card,1.7,30.6,In Progress,No,6,50.2,3.2,No,2026-08-12
STU00318,Brittany Hopkins,36.0,Male,UK,CRS107,Cloud Computing Masterclass Beginner,cloud computing,6027.15,2025-12-03,Mobile,Debit Card,3.4,23.1,In Progress,No,2,63.9,4.3,No,2026-01-20
STU00725,Priscilla Berg,34.0,Other,Germany,CRS107,Web Development Masterclass Advanced,web dev,4435.64,2025-03-25,Mobile,UPI,2.7,7.2,Not Started,No,0,,,No,2025-08-08
STU00477,Michael Dixon,29.0,Male,USA,CRS152,Business & Finance Masterclass Beginner,Business & Finance,2246.88,2025-05-18,Tablet,Net Banking,15.4,58.6,In Progress,No,4,76.6,4.0,No,2025-10-14
STU00549,Robert Jones,22.0,Male,UK,CRS171,Personal Development Masterclass Intermediate,Personal Development,665.81,2025-05-01,Mobile,Debit Card,10.3,33.9,In Progress,No,3,56.2,4.2,No,2025-06-18
